motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4926-1.02,0.0011575192,0.0011575192,0.03619784,0.04268354
M4892-1.02,-0.0011435897,0.0011435897,0.054045036,0.06889881
M4985-1.02,-0.0011170183,0.0011170183,0.17567058,0.21959676
M4526-1.02,-0.0010755986,0.0010755986,0.06220553,0.0868311
M1102-1.02,0.0010138708,0.0010138708,0.006196444,0.018732844
M4813-1.02,0.0009832782,0.0009832782,0.053891953,0.068294585
M1628-1.02,-0.0009739204,0.0009739204,0.16277951,0.1957783
M5283-1.02,-0.00090997317,0.00090997317,0.07596627,0.09239359
M1088-1.02,0.00088722276,0.00088722276,0.014885259,0.019991498
M1988-1.02,-0.00087758095,0.00087758095,0.037113026,0.045605537
M4745-1.02,-0.00086248724,0.00086248724,0.0030892848,0.008938476
M5113-1.02,-0.0008457847,0.0008457847,0.02758439,0.03399271
M4837-1.02,-0.00081616855,0.00081616855,0.020397522,0.032575373
M5023-1.02,-0.0008109665,0.0008109665,0.007903454,0.014351445
M4757-1.02,0.00079192274,0.00079192274,0.0222097,0.031306487
M5034-1.02,0.0005763263,0.0005763263,0.030760553,0.036939207
M1986-1.02,-0.00054947706,0.00054947706,0.082019,0.08888781
M5043-1.02,-0.0005393223,0.0005393223,0.034617692,0.048057385
M5060-1.02,0.0005212819,0.0005212819,0.02284912,0.034221765
M4893-1.02,-0.0004738889,0.0004738889,0.024900509,0.037811294
M4886-1.02,0.0004039018,0.0004039018,0.014661431,0.02652275
M1974-1.02,0.00039487466,0.00039487466,0.014253648,0.022082005
M5209-1.02,-0.00039001467,0.00039001467,0.012963319,0.022024916
M5182-1.02,-0.00033331057,0.00033331057,0.035831157,0.042690173
M4722-1.02,0.00032647522,0.00032647522,0.043303583,0.052200716
M5159-1.02,0.0003242962,0.0003242962,0.050839595,0.06705144
M4857-1.02,0.00028091556,0.00028091556,0.019391924,0.025138337
M2387-1.02,-0.000277756,0.000277756,0.012596196,0.016932653
M1105-1.02,0.0002602814,0.0002602814,0.13223442,0.17256328
M1623-1.02,-0.00023862235,0.00023862235,0.033452485,0.047870398
M5018-1.02,-0.00023317647,0.00023317647,0.03294761,0.040868383
M5196-1.02,-0.00013062732,0.00013062732,0.058509387,0.07767463
M4922-1.02,-0.000120935096,0.000120935096,0.028045379,0.046434056
M4878-1.02,-3.0090796e-05,3.0090796e-05,0.032840863,0.03965475
M5035-1.02,2.08995e-06,2.08995e-06,0.04375323,0.07599957
M5215-1.02,6.1970826e-07,6.1970826e-07,0.051224247,0.06729714
M4930-1.02,0.0,0.0,0.0,0.0
M4953-1.02,0.0,0.0,0.0,0.0
M5007-1.02,0.0,0.0,0.0,0.0
M4894-1.02,0.0,0.0,0.0,0.0
M4896-1.02,0.0,0.0,0.0,0.0
M4919-1.02,0.0,0.0,0.0,0.0
M5027-1.02,0.0,0.0,0.0,0.0
M5024-1.02,0.0,0.0,0.0,0.0
M5064-1.02,0.0,0.0,0.0,0.0
M5075-1.02,0.0,0.0,0.0,0.0
M5051-1.02,0.0,0.0,0.0,0.0
M5173-1.02,0.0,0.0,0.0,0.0
M2057-1.02,0.0,0.0,0.0,0.0
M2058-1.02,0.0,0.0,0.0,0.0
M2059-1.02,0.0,0.0,0.0,0.0
M2252-1.02,0.0,0.0,0.0,0.0
M2049-1.02,0.0,0.0,0.0,0.0
M2046-1.02,0.0,0.0,0.0,0.0
M4725-1.02,0.0,0.0,0.0,0.0
M4806-1.02,0.0,0.0,0.0,0.0
M4732-1.02,0.0,0.0,0.0,0.0
M5108-1.02,0.0,0.0,0.0,0.0
M5109-1.02,0.0,0.0,0.0,0.0
M5137-1.02,0.0,0.0,0.0,0.0
M2024-1.02,0.0,0.0,0.0,0.0
M2018-1.02,0.0,0.0,0.0,0.0
M2009-1.02,0.0,0.0,0.0,0.0
M5199-1.02,0.0,0.0,0.0,0.0
M2038-1.02,0.0,0.0,0.0,0.0
M2034-1.02,0.0,0.0,0.0,0.0
M2029-1.02,0.0,0.0,0.0,0.0
M5190-1.02,0.0,0.0,0.0,0.0
M1978-1.02,0.0,0.0,0.0,0.0
M1980-1.02,0.0,0.0,0.0,0.0
M2007-1.02,0.0,0.0,0.0,0.0
M1995-1.02,0.0,0.0,0.0,0.0
M2005-1.02,0.0,0.0,0.0,0.0
M1242-1.02,0.0,0.0,0.0,0.0
M5221-1.02,0.0,0.0,0.0,0.0
M5273-1.02,0.0,0.0,0.0,0.0
